id,source,date,feedback_text,cleaned_text,processed_text,lemmatized_tokens,rating,sentiment_label,token_count,word_count,feedback_length
4c36b24d-f32f-4ee7-ace6-058d0c3da672,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"I found the perfect gift at this store, it was exactly what I was looking for. The selection was fantastic!",i found the perfect gift at this store it was exactly what i was looking for the selection was fantastic,found perfect gift store exactly looking selection fantastic,found perfect gift store exactly looking selection fantastic,5,positive,8,20,107
40089a03-d008-40ef-9d91-09199c72f7f8,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"This event was so well-organized, I had a fantastic time! The atmosphere was electric.",this event was so wellorganized i had a fantastic time the atmosphere was electric,event wellorganized fantastic time atmosphere electric,event wellorganized fantastic time atmosphere electric,5,positive,6,14,86
bec62e4f-354f-4adc-a90b-ee41154fb3c5,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"This ad is so creative, it really caught my attention. I'm going to check out their product!",this ad is so creative it really caught my attention im going to check out their product,creative really caught attention going check product,creative really caught attention going check product,5,positive,7,17,92
2b238c14-3e22-47cb-a0c8-72f99187d52c,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"The venue was perfect for the show, the acoustics were amazing! I had such a great experience.",the venue was perfect for the show the acoustics were amazing i had such a great experience,venue perfect show acoustic amazing great experience,venue perfect show acoustic amazing great experience,5,positive,7,17,94
2ac928be-bc1f-408b-9a24-fa65d8760551,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"I'm obsessed with this brand, their products are top-notch! I'm a customer for life.",im obsessed with this brand their products are topnotch im a customer for life,obsessed brand product topnotch customer life,obsessed brand product topnotch customer life,5,positive,6,14,84
1041c418-8cc0-4d55-81d8-260cabc3bf47,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"This restaurant was perfect for a family dinner, the kids loved it! The food was delicious.",this restaurant was perfect for a family dinner the kids loved it the food was delicious,restaurant perfect family dinner kid loved food delicious,restaurant perfect family dinner kid loved food delicious,5,positive,8,16,91
67008fab-3c5d-451a-96f4-b79e25df11e2,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,This toy is amazing. My little one can't get enough of it and it's so well-made.,this toy is amazing my little one cant get enough of it and its so wellmade,toy amazing little one cant get enough wellmade,toy amazing little one cant get enough wellmade,5,positive,8,16,80
b583f785-d3bf-4560-aa64-83bd22e78952,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"The food at this restaurant was incredible! Every bite was a burst of flavor, and the service was top-notch.",the food at this restaurant was incredible every bite was a burst of flavor and the service was topnotch,food restaurant incredible every bite burst flavor service topnotch,food restaurant incredible every bite burst flavor service topnotch,5,positive,9,19,108
e1c67a48-c463-4b3b-a1e0-69577a6a5742,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"That movie was fantastic! The plot was gripping, and the actors delivered phenomenal performances.",that movie was fantastic the plot was gripping and the actors delivered phenomenal performances,movie fantastic plot gripping actor delivered phenomenal performance,movie fantastic plot gripping actor delivered phenomenal performance,5,positive,8,14,98
3242f764-f8bd-4a06-8bbd-a65bf4ba7da1,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"I had the most relaxing spa day. The massage was heavenly, and I feel completely refreshed.",i had the most relaxing spa day the massage was heavenly and i feel completely refreshed,relaxing spa day massage heavenly feel completely refreshed,relaxing spa day massage heavenly feel completely refreshed,5,positive,8,16,91
bedeb3e7-27b0-41ca-879b-2ea5a0ee04be,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"I love this store! They always have the coolest merchandise, and the staff is super friendly.",i love this store they always have the coolest merchandise and the staff is super friendly,love store always coolest merchandise staff super friendly,love store always coolest merchandise staff super friendly,5,positive,8,16,93
b115d955-d63c-446a-8d6c-0d15ddf4e252,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"The event was a blast! The music was amazing, and I met some really cool people.",the event was a blast the music was amazing and i met some really cool people,event blast music amazing met really cool people,event blast music amazing met really cool people,5,positive,8,16,80
79d62ce4-131a-4234-98a7-aed73ad981b2,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"That ad was so clever! It definitely caught my attention, and I'm interested in the product.",that ad was so clever it definitely caught my attention and im interested in the product,clever definitely caught attention interested product,clever definitely caught attention interested product,5,positive,6,16,92
a598f14f-c527-47ef-920c-155911aa4fca,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"The venue was perfect for the concert. The acoustics were amazing, and the atmosphere was electric.",the venue was perfect for the concert the acoustics were amazing and the atmosphere was electric,venue perfect concert acoustic amazing atmosphere electric,venue perfect concert acoustic amazing atmosphere electric,5,positive,7,16,99
1e0fa25f-8e5f-41b8-aeb2-2a965537ee25,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"I'm obsessed with this brand! Their products are high-quality, and I love their aesthetic.",im obsessed with this brand their products are highquality and i love their aesthetic,obsessed brand product highquality love aesthetic,obsessed brand product highquality love aesthetic,5,positive,6,14,90
e44a4b3a-a170-454f-a047-e935ba753c0f,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"This restaurant is perfect for families. The food is delicious, and the atmosphere is kid-friendly.",this restaurant is perfect for families the food is delicious and the atmosphere is kidfriendly,restaurant perfect family food delicious atmosphere kidfriendly,restaurant perfect family food delicious atmosphere kidfriendly,5,positive,7,15,99
d8daab89-354c-498f-90bb-1c433b7be6a2,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"I saw an ad for this new gadget, and I'm so excited to try it out. It looks like it would make my life so much easier!",i saw an ad for this new gadget and im so excited to try it out it looks like it would make my life so much easier,saw new gadget excited try look like would make life much easier,saw new gadget excited try look like would make life much easier,5,positive,12,27,118
8707e8f9-4064-4ce0-a264-fb68df24541d,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"That movie was a total tearjerker, but in the best way possible! The acting was phenomenal, and the story was so moving.",that movie was a total tearjerker but in the best way possible the acting was phenomenal and the story was so moving,movie total tearjerker best way possible acting phenomenal story moving,movie total tearjerker best way possible acting phenomenal story moving,5,positive,10,22,120
a440a51c-eb82-4617-87a2-1911235c5992,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"This new toy is amazing, my daughter loves it! It's so colorful and engaging.",this new toy is amazing my daughter loves it its so colorful and engaging,new toy amazing daughter love colorful engaging,new toy amazing daughter love colorful engaging,5,positive,7,14,77
c217046a-9c25-4cff-ac4b-44523abc501a,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"The food at that restaurant was incredible! The presentation was beautiful, and the taste was even better.",the food at that restaurant was incredible the presentation was beautiful and the taste was even better,food restaurant incredible presentation beautiful taste even better,food restaurant incredible presentation beautiful taste even better,5,positive,8,17,106
61143a2a-8a71-409b-b4f9-510f4741d4d5,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"I just saw this movie, and it was fantastic! The plot was so unique, and the acting was superb.",i just saw this movie and it was fantastic the plot was so unique and the acting was superb,saw movie fantastic plot unique acting superb,saw movie fantastic plot unique acting superb,5,positive,7,19,95
8bbcf3f2-0fe7-4bab-842e-f487efd546a7,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"I had the most relaxing spa day ever! The massage was heavenly, and I feel so refreshed.",i had the most relaxing spa day ever the massage was heavenly and i feel so refreshed,relaxing spa day ever massage heavenly feel refreshed,relaxing spa day ever massage heavenly feel refreshed,5,positive,8,17,88
1207d5aa-15a2-42f2-a659-67bb1c535d75,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"I love shopping at this store, they always have the best selection! I found the perfect gift.",i love shopping at this store they always have the best selection i found the perfect gift,love shopping store always best selection found perfect gift,love shopping store always best selection found perfect gift,5,positive,9,17,93
9aeef82c-5a77-4928-bd58-2b23539d3b54,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"That event was so much fun, I had a blast! The music was awesome, and the atmosphere was great.",that event was so much fun i had a blast the music was awesome and the atmosphere was great,event much fun blast music awesome atmosphere great,event much fun blast music awesome atmosphere great,5,positive,8,19,95
d06559b1-da9e-456c-bec7-53aa5485c47b,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"This ad was so funny, I couldn't stop laughing! It definitely made me want to try the product.",this ad was so funny i couldnt stop laughing it definitely made me want to try the product,funny couldnt stop laughing definitely made want try product,funny couldnt stop laughing definitely made want try product,5,positive,9,18,94
6ae97c77-d261-4cc9-852d-e3878d88e9c5,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"The venue was perfect for the concert, the sound was amazing! I had such a great time.",the venue was perfect for the concert the sound was amazing i had such a great time,venue perfect concert sound amazing great time,venue perfect concert sound amazing great time,5,positive,7,17,86
19bed337-d1a8-43c1-9a9a-1d8128708278,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"I'm obsessed with this brand, their products are the best! I use them every day.",im obsessed with this brand their products are the best i use them every day,obsessed brand product best use every day,obsessed brand product best use every day,5,positive,7,15,80
62175c7c-9ab6-43e0-9ab1-95f6d6671fac,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"This restaurant is great for families, the kids love it! The food is delicious and the service is friendly.",this restaurant is great for families the kids love it the food is delicious and the service is friendly,restaurant great family kid love food delicious service friendly,restaurant great family kid love food delicious service friendly,5,positive,9,19,107
27d1a67c-3068-4c52-8b12-71e1b6c81c8c,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"That new restaurant, 'The Golden Spoon,' was absolutely divine, the ambiance was so romantic!",that new restaurant the golden spoon was absolutely divine the ambiance was so romantic,new restaurant golden spoon absolutely divine ambiance romantic,new restaurant golden spoon absolutely divine ambiance romantic,5,positive,8,14,93
017604c6-d489-49d2-92be-d765d465b586,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"My daughter's face lit up when she saw that sparkly new toy, it was the best!",my daughters face lit up when she saw that sparkly new toy it was the best,daughter face lit saw sparkly new toy best,daughter face lit saw sparkly new toy best,5,positive,8,16,77
38ea2a10-2a4c-46be-8209-5659d2f54cad,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"I had the most relaxing spa day at 'Serenity Springs,' I feel like a new person!",i had the most relaxing spa day at serenity springs i feel like a new person,relaxing spa day serenity spring feel like new person,relaxing spa day serenity spring feel like new person,5,positive,9,16,80
5cacce65-67bd-465d-a52c-4b2649e336f2,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"This movie, 'Starlight Dreams,' was a total tearjerker, in the best way possible!",this movie starlight dreams was a total tearjerker in the best way possible,movie starlight dream total tearjerker best way possible,movie starlight dream total tearjerker best way possible,5,positive,8,13,81
fa4a371c-eb57-4fa1-bf19-c2f48e02a3db,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"The concert at the 'Grand Arena' was electrifying, the energy was infectious!",the concert at the grand arena was electrifying the energy was infectious,concert grand arena electrifying energy infectious,concert grand arena electrifying energy infectious,5,positive,6,12,77
a7fb0473-abe3-4e37-bcba-081c70a8e700,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"Found the perfect dress at that little store downtown, felt like a million bucks!",found the perfect dress at that little store downtown felt like a million bucks,found perfect dress little store downtown felt like million buck,found perfect dress little store downtown felt like million buck,5,positive,10,14,81
8c435e6d-9810-4307-a1cd-148551278f3f,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"That new ad campaign for 'Sunshine Soda' is so catchy, I can't stop humming the jingle!",that new ad campaign for sunshine soda is so catchy i cant stop humming the jingle,new campaign sunshine soda catchy cant stop humming jingle,new campaign sunshine soda catchy cant stop humming jingle,5,positive,9,16,87
7c3a3e85-f97f-4e8a-a9d8-bb53a75d3078,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"The 'Cozy Corner' cafe makes the best coffee, the perfect start to my day!",the cozy corner cafe makes the best coffee the perfect start to my day,cozy corner cafe make best coffee perfect start day,cozy corner cafe make best coffee perfect start day,5,positive,9,14,74
a9eb7fe1-2a91-4fe8-adee-39d8ea15936f,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"Attending that art gallery opening was such a treat, the artwork was breathtaking!",attending that art gallery opening was such a treat the artwork was breathtaking,attending art gallery opening treat artwork breathtaking,attending art gallery opening treat artwork breathtaking,5,positive,7,13,82
5f94315a-4244-4d2e-819a-a978f17c4726,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"Got a new phone from that brand, 'TechZen,' and it's a game changer, seriously!",got a new phone from that brand techzen and its a game changer seriously,got new phone brand techzen game changer seriously,got new phone brand techzen game changer seriously,5,positive,8,14,79
e6c22b36-6bd6-488b-b7eb-bebfc869db72,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"That little bakery makes the most amazing croissants, they melt in your mouth!",that little bakery makes the most amazing croissants they melt in your mouth,little bakery make amazing croissant melt mouth,little bakery make amazing croissant melt mouth,5,positive,7,13,78
b32dcf23-a17d-435c-9479-99f619af1dd9,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"The park was so peaceful, the perfect place for a picnic with my family.",the park was so peaceful the perfect place for a picnic with my family,park peaceful perfect place picnic family,park peaceful perfect place picnic family,5,positive,6,14,72
110b852c-b918-4e76-8122-6ec6121c8728,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"My new running shoes from 'StrideRight' are so comfortable, I feel like I can run forever!",my new running shoes from strideright are so comfortable i feel like i can run forever,new running shoe strideright comfortable feel like run forever,new running shoe strideright comfortable feel like run forever,5,positive,9,16,90
502ad92d-c25a-4b0e-9abf-29283101af35,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"The food at that food truck was surprisingly delicious, a real hidden gem!",the food at that food truck was surprisingly delicious a real hidden gem,food food truck surprisingly delicious real hidden gem,food food truck surprisingly delicious real hidden gem,5,positive,8,13,74
1ccaea47-670e-4245-96d5-670ad05ca881,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"The weather was perfect for a bike ride, the sun was shining, and the breeze was cool.",the weather was perfect for a bike ride the sun was shining and the breeze was cool,weather perfect bike ride sun shining breeze cool,weather perfect bike ride sun shining breeze cool,5,positive,8,17,86
8c6d2bf5-644a-4477-bd77-54aef6fcadfc,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"That new book I just read was amazing, I couldn't put it down!",that new book i just read was amazing i couldnt put it down,new book read amazing couldnt put,new book read amazing couldnt put,5,positive,6,13,62
6e61e2f0-02e8-44ed-b5b9-27e1b0123eb2,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"The service at the hotel was impeccable, they went above and beyond to make us feel welcome.",the service at the hotel was impeccable they went above and beyond to make us feel welcome,service hotel impeccable went beyond make feel welcome,service hotel impeccable went beyond make feel welcome,5,positive,8,17,92
4e927c24-aabb-4a63-ad39-c4aeda53262a,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"My dog loves the new squeaky toy, he plays with it all day long!",my dog loves the new squeaky toy he plays with it all day long,dog love new squeaky toy play day long,dog love new squeaky toy play day long,5,positive,8,14,64
cf08304f-5e09-4f1e-82cd-8a6bf9d8ce6a,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"The event was so well organized, everything ran smoothly, and it was a blast!",the event was so well organized everything ran smoothly and it was a blast,event well organized everything ran smoothly blast,event well organized everything ran smoothly blast,5,positive,7,14,77
35c79993-8acd-464b-b914-6454d9655eed,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"The venue was beautiful, the perfect setting for the wedding.",the venue was beautiful the perfect setting for the wedding,venue beautiful perfect setting wedding,venue beautiful perfect setting wedding,5,positive,5,10,61
0daf8e0a-aa9a-40b6-9fb1-5cbff52bb19f,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"That new brand of coffee, 'Morning Bloom,' is the best coffee I've ever tasted!",that new brand of coffee morning bloom is the best coffee ive ever tasted,new brand coffee morning bloom best coffee ive ever tasted,new brand coffee morning bloom best coffee ive ever tasted,5,positive,10,14,79
e73ae211-cd6c-4c77-be0b-4e5064361b71,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"This new movie is so funny, I was laughing the whole time!",this new movie is so funny i was laughing the whole time,new movie funny laughing whole time,new movie funny laughing whole time,5,positive,6,12,58
eb594553-9229-488d-8636-ce0cec67b97f,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"The toy store had everything I needed, and the staff was so helpful.",the toy store had everything i needed and the staff was so helpful,toy store everything needed staff helpful,toy store everything needed staff helpful,5,positive,6,13,68
fdcf8af2-3fdf-4000-bbbd-a04bb66a4344,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,The restaurant had amazing food and the service was great!,the restaurant had amazing food and the service was great,restaurant amazing food service great,restaurant amazing food service great,5,positive,5,10,58
083c06eb-4ef0-49ff-a460-c74c690900aa,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"The spa was so relaxing, I felt like I was in heaven.",the spa was so relaxing i felt like i was in heaven,spa relaxing felt like heaven,spa relaxing felt like heaven,5,positive,5,12,53
e66b447d-68f1-4502-95b2-e16828f8b89e,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"The store had a great selection of clothes, and I found the perfect outfit.",the store had a great selection of clothes and i found the perfect outfit,store great selection clothes found perfect outfit,store great selection clothes found perfect outfit,5,positive,7,14,75
25824b8a-0612-4373-9444-d95122a97f84,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"The brand had a great reputation, and I was excited to try their new product.",the brand had a great reputation and i was excited to try their new product,brand great reputation excited try new product,brand great reputation excited try new product,5,positive,7,15,77
ed726afb-4491-42c7-9d1e-ec5bb549eabf,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,The general atmosphere of the event was positive and uplifting.,the general atmosphere of the event was positive and uplifting,general atmosphere event positive uplifting,general atmosphere event positive uplifting,5,positive,5,10,63
6b3cca05-dde0-466f-8d15-2cea9b04d0ef,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"The new restaurant was a culinary adventure, each dish was a masterpiece!",the new restaurant was a culinary adventure each dish was a masterpiece,new restaurant culinary adventure dish masterpiece,new restaurant culinary adventure dish masterpiece,5,positive,6,12,73
ee29ddb1-efb6-4e8d-ab9e-dd3770ccb0f6,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"My kids are obsessed with that new toy, it's their favorite thing!",my kids are obsessed with that new toy its their favorite thing,kid obsessed new toy favorite thing,kid obsessed new toy favorite thing,5,positive,6,12,66
6aea8e9a-b3e5-4f46-a6c8-2ee7f81bb2c5,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"The spa treatment left me feeling refreshed and rejuvenated, pure bliss!",the spa treatment left me feeling refreshed and rejuvenated pure bliss,spa treatment left feeling refreshed rejuvenated pure bliss,spa treatment left feeling refreshed rejuvenated pure bliss,5,positive,8,11,72
6d2fd89e-41f2-4ecd-bec0-65f402c118cd,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"The movie had me on the edge of my seat, a true masterpiece!",the movie had me on the edge of my seat a true masterpiece,movie edge seat true masterpiece,movie edge seat true masterpiece,5,positive,5,13,60
d0d4ab2e-c355-4561-8d09-c726cf188910,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"The energy at the concert was electric, the crowd was amazing!",the energy at the concert was electric the crowd was amazing,energy concert electric crowd amazing,energy concert electric crowd amazing,5,positive,5,11,62
9cbfa904-c531-42dd-a78d-158d28c3fcb0,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"I found the perfect gift at that adorable store, it was a treasure trove!",i found the perfect gift at that adorable store it was a treasure trove,found perfect gift adorable store treasure trove,found perfect gift adorable store treasure trove,5,positive,7,14,73
e0dfa642-9ce9-4f13-8bdb-bfa3c59eda8f,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"That ad made me want to buy the product immediately, genius marketing!",that ad made me want to buy the product immediately genius marketing,made want buy product immediately genius marketing,made want buy product immediately genius marketing,5,positive,7,12,70
b4c869b7-7f31-4080-afff-38e40b7224d7,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"That little cafe makes the best lattes, my daily dose of happiness!",that little cafe makes the best lattes my daily dose of happiness,little cafe make best latte daily dose happiness,little cafe make best latte daily dose happiness,5,positive,8,12,67
c0d6b65f-f64c-4903-af6e-487df8a65606,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"The art exhibition was thought-provoking and inspiring, a feast for the eyes!",the art exhibition was thoughtprovoking and inspiring a feast for the eyes,art exhibition thoughtprovoking inspiring feast eye,art exhibition thoughtprovoking inspiring feast eye,5,positive,6,12,77
a5888766-814d-42cf-9267-701f0651b905,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"The brand's commitment to sustainability is admirable, I'm a loyal customer now!",the brands commitment to sustainability is admirable im a loyal customer now,brand commitment sustainability admirable loyal customer,brand commitment sustainability admirable loyal customer,5,positive,6,12,80
a545678f-fe47-4d29-9ea2-8202a883b224,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"The bakery's pastries are works of art, both delicious and beautiful!",the bakerys pastries are works of art both delicious and beautiful,bakery pastry work art delicious beautiful,bakery pastry work art delicious beautiful,5,positive,6,11,69
54617d5d-5ff9-4711-9167-9923257ada8e,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"The beach was so peaceful, the perfect escape from the city.",the beach was so peaceful the perfect escape from the city,beach peaceful perfect escape city,beach peaceful perfect escape city,5,positive,5,11,60
8157a9cc-e3a6-4a07-bc2d-e5f8e05593ae,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"My new headphones from 'SoundWave' are incredible, the sound quality is amazing!",my new headphones from soundwave are incredible the sound quality is amazing,new headphone soundwave incredible sound quality amazing,new headphone soundwave incredible sound quality amazing,5,positive,7,12,80
3f10ee02-ed09-4c0b-b6ab-a789db1d5c3c,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"The food truck served the most amazing tacos, a true culinary delight!",the food truck served the most amazing tacos a true culinary delight,food truck served amazing taco true culinary delight,food truck served amazing taco true culinary delight,5,positive,8,12,70
1fbe8e93-7fca-4d8c-a3e6-f50307f158ce,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"The sunset was breathtaking, a perfect ending to a perfect day.",the sunset was breathtaking a perfect ending to a perfect day,sunset breathtaking perfect ending perfect day,sunset breathtaking perfect ending perfect day,5,positive,6,11,63
add68e2d-0ba0-4820-a6f3-ebfc0039d6dd,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"That new novel is a page-turner, I couldn't put it down!",that new novel is a pageturner i couldnt put it down,new novel pageturner couldnt put,new novel pageturner couldnt put,5,positive,5,11,56
1039e448-8554-4f7d-87f8-a9e2a372c2fc,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"The hotel staff was so friendly and helpful, they made our stay unforgettable.",the hotel staff was so friendly and helpful they made our stay unforgettable,hotel staff friendly helpful made stay unforgettable,hotel staff friendly helpful made stay unforgettable,5,positive,7,13,78
60ec0808-07d7-4f30-82ad-67854fe3dc5a,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"My cat loves the new scratching post, he's been using it all day!",my cat loves the new scratching post hes been using it all day,cat love new scratching post he using day,cat love new scratching post he using day,5,positive,8,13,65
258e6b2c-c1e5-424d-bc1d-7e8bfef32d66,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"The event was a huge success, everyone had a great time!",the event was a huge success everyone had a great time,event huge success everyone great time,event huge success everyone great time,5,positive,6,11,56
ec91724d-6467-4032-b0d5-01cf0099fb7f,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"The venue was stunning, the perfect place for a special occasion.",the venue was stunning the perfect place for a special occasion,venue stunning perfect place special occasion,venue stunning perfect place special occasion,5,positive,6,11,65
891a1b8d-99dd-41e0-8257-82232593322e,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"That new brand of tea, 'Tranquil Brew,' is so calming and delicious!",that new brand of tea tranquil brew is so calming and delicious,new brand tea tranquil brew calming delicious,new brand tea tranquil brew calming delicious,5,positive,7,12,68
636f6549-80ea-47bf-b256-3caec1e1a254,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"This new movie is so heartwarming, it made me cry happy tears!",this new movie is so heartwarming it made me cry happy tears,new movie heartwarming made cry happy tear,new movie heartwarming made cry happy tear,5,positive,7,12,62
c789cec5-13e6-472f-a8dd-331bea170b48,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,The toy store had a great selection of educational toys for my child.,the toy store had a great selection of educational toys for my child,toy store great selection educational toy child,toy store great selection educational toy child,5,positive,7,13,69
f13b3a79-cb52-483a-800d-7572c7e51bf8,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"The restaurant had a lively atmosphere, perfect for a night out with friends.",the restaurant had a lively atmosphere perfect for a night out with friends,restaurant lively atmosphere perfect night friend,restaurant lively atmosphere perfect night friend,5,positive,6,13,77
783d5f3a-5346-41ad-9d2f-e01c9b9f1f30,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"The spa offered a variety of treatments, I felt pampered and relaxed.",the spa offered a variety of treatments i felt pampered and relaxed,spa offered variety treatment felt pampered relaxed,spa offered variety treatment felt pampered relaxed,5,positive,7,12,69
0846e173-a08b-447c-b4d6-4e661915e357,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"The store had a wide selection of home goods, I found some great deals.",the store had a wide selection of home goods i found some great deals,store wide selection home good found great deal,store wide selection home good found great deal,5,positive,8,14,71
ae0c840c-0c59-4823-a15a-8128e42a7e2a,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"The brand's customer service was excellent, they were very responsive.",the brands customer service was excellent they were very responsive,brand customer service excellent responsive,brand customer service excellent responsive,5,positive,5,10,70
a3b6f16a-445d-46f7-872c-5f17ddf73720,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,The general feeling at the festival was one of joy and celebration.,the general feeling at the festival was one of joy and celebration,general feeling festival one joy celebration,general feeling festival one joy celebration,5,positive,6,12,67
70f16af2-c579-4fc6-a1ed-354b80e485da,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"The restaurant's innovative menu was a delight, a true culinary experience!",the restaurants innovative menu was a delight a true culinary experience,restaurant innovative menu delight true culinary experience,restaurant innovative menu delight true culinary experience,5,positive,7,11,75
50264b40-46cd-4914-81c1-020d7a57f126,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"My son can't stop playing with that new toy car, he's having so much fun!",my son cant stop playing with that new toy car hes having so much fun,son cant stop playing new toy car he much fun,son cant stop playing new toy car he much fun,5,positive,10,15,73
