id,processed_text,sentiment_label,rating
e15c0266-2ed8-4262-ac18-5d63aa115992,store retail therapy total disappointment clothes style staff unhelpful wont back,negative,1
7fa603c4-c8c3-4580-8c06-b284188388a6,movie action hero complete bore plot slow character uninteresting fell asleep,negative,1
d46b5c73-65a8-4dbe-b96a-4e675b82a0da,restaurant taco shack total letdown taco bland service slow wont returning,negative,1
3662b9ed-1380-407f-963a-c610eee297ae,store style avenue total disappointment clothes overpriced staff rude wont back,negative,1
fab9dea1-eeb5-4923-b9ef-e32c6498786b,movie space explorer complete mess plot confusing special effect terrible wouldnt recommend,negative,1
3737b6fe-3aa1-471a-978b-9797c093b206,restaurant burger stop total letdown burger dry fry soggy wont eating,negative,1
6de62b04-b200-428a-9ec6-8286acbb772d,store fashion forward total disappointment clothes style staff unhelpful wont back,negative,1
3f2f8ff4-12da-4631-83b9-b06262ac5384,movie mystic journey complete bore plot slow character uninteresting fell asleep,negative,1
11a60485-85e6-438f-aec4-a9a5f41ad5e0,restaurant pizza hut total letdown pizza cold service slow wont returning,negative,1
355c609e-09f2-4a50-8dbf-e611373ba47e,movie super squad complete mess plot confusing special effect terrible wouldnt recommend,negative,1
6ef15c74-abae-4fb5-97ae-d4bc66d32dbb,restaurant pasta house total letdown pasta overcooked sauce bland wont eating,negative,1
76f80273-13ae-475d-94d0-e7d142cb1cd2,movie action hero complete bore plot slow character uninteresting fell asleep,negative,1
7efa8edb-5c71-46d5-8f56-bc0cdf666ca7,restaurant taco truck total letdown taco bland service slow wont returning,negative,1
ace8145c-1e49-44b1-b2d0-dd56c051020e,movie space explorer complete mess plot confusing special effect terrible wouldnt recommend,negative,1
bf3cd2d5-718a-45a2-8ffe-d60851d18d0b,restaurant burger king total letdown burger dry fry soggy wont eating,negative,1
7c5fb3db-a4c8-49da-bdaf-7f3bf0d7c9fb,movie mystic journey complete bore plot slow character uninteresting fell asleep,negative,1
efb7400e-daa9-40d8-9339-bd5efb31d3a0,restaurant pizza shop total letdown pizza cold service slow wont returning,negative,1
e2dbca81-59b6-472f-8f6a-1cd0c3197b44,movie super squad complete mess plot confusing special effect terrible wouldnt recommend,negative,1
6c8c672a-c295-45ca-a31e-d1b7232780eb,restaurant pasta place total letdown pasta overcooked sauce bland wont eating,negative,1
23fd1cb1-0b01-486b-864d-36425c41f270,movie action hero complete bore plot slow character uninteresting fell asleep,negative,1
964bb198-4c00-48e8-97a9-9dde8de46f1f,restaurant taco stand total letdown taco bland service slow wont returning,negative,1
cc3ff6e9-94fa-4653-9f9a-c4fc482f8fb8,movie space explorer complete mess plot confusing special effect terrible wouldnt recommend,negative,1
283d1d21-4c1c-4647-9ecc-cbcff959f3af,ugh movie complete waste time plot place acting terrible wouldnt recommend anyone,negative,1
dcc219f7-2239-490c-bfc2-32e9ff50e9bc,cozy corner restaurant anything cozy service slow food cold definitely wont going back,negative,1
9990e32b-0d89-4ece-92d2-e045e11175d1,bought zoomblaster toy kid broke within hour ripoff disappointed,negative,1
2fa6244d-afc5-434b-8e7e-8999b495441f,event total disaster sound system awful speaker boring wish hadnt gone,negative,1
d8f94ba4-9910-4695-979e-dce9bfb7d62c,serenity spa anything serene loud crowded massage mediocre felt stressed afterward,negative,1
ff71a203-f047-46ab-839b-23ac8fb38aee,annoying almost turned jingle repetitive product seemed useless pure garbage,negative,1
189b9100-a10a-4161-8502-20e7d5dc240f,megamart store mess shelf empty staff unhelpful couldnt find anything needed,negative,1
4c8a977d-6b23-4f53-88ba-7a93d9a1a528,went see crimson tide cinema seat uncomfortable screen also blurry letdown,negative,1
f70fb916-ecb2-445e-b792-575e17e84743,brand product total scam didnt work advertised customer service terrible avoid,negative,1
6bb7193d-ac48-4022-8fd9-5739b0116ebc,terrible experience golden spoon restaurant food bland service slow never,negative,1
ab07bd70-d030-44a0-8e37-8c45ffbd5a9d,toy complete disappointment broke first time kid played want refund,negative,1
e7331fd1-75a6-4b94-b344-0e6717e199f5,event poorly organized line long staff rude wouldnt recommend,negative,1
4181072e-3aa9-464a-8ecc-1a81cd6233b0,relaxation spa anything relaxing noisy staff rude wont going back,negative,1
e96bb69a-d420-4f63-b1f8-ba8780c0c8ad,incredibly misleading product didnt live promise feel ripped,negative,1
c7a80352-bd62-46b8-b4a0-42b0a6d8d2d6,superstore chaotic mess aisle crowded staff unhelpful wont returning,negative,1
ab4c10fc-d874-494c-8322-7283349c4cca,action flick movie huge letdown special effect cheesy plot predictable dont bother,negative,1
caa10a18-f64e-44bb-9fd5-e93d40a010e3,brand product total waste money doesnt work advertised quality terrible avoid,negative,1
ece21858-bcd5-47d0-9fcd-6a4bc136161a,pasta palace restaurant disaster food overcooked service slow never going back,negative,1
d08539a1-d99d-4161-be8f-892a82f8ba66,bought toy nephew broken arrived waste money frustrated,negative,1
c068d48e-c0ad-4de8-b604-2e207aef3bd1,event complete flop music terrible atmosphere dull disappointed,negative,1
a36230b5-a80c-4d06-b920-e1bc4289c189,tranquility spa anything tranquil noisy massage awful wont going back,negative,1
348b3ee6-2bea-49c4-9099-d41b750d7812,annoying changed channel actor terrible message confusing ugh,negative,1
fb7ea2b5-2877-4ed6-b68d-7388bb590366,mega mall store nightmare crowd unbearable price high avoid,negative,1
98c2482a-c76c-42c5-bd9b-00f50dfb49f7,movie space explorer total bore special effect outdated story predictable dont waste time,negative,1
8a4115cd-3ebb-47c2-9991-379bdf3bd35a,brand product complete failure didnt work customer service nonexistent avoid,negative,1
6234a586-8fc5-471b-b4ca-86a89a5b5c46,burger barn restaurant disappointment burger dry fry cold wont back,negative,1
0f01dc7c-4e98-44e5-b8ed-63d5dd84bbb0,toy complete dud didnt work advertised kid bored want refund,negative,1
c8b302df-8b21-44d5-af58-d18f8cf422f9,event total mess food terrible seating uncomfortable angry,negative,1
8b7cfd38-d687-4c48-b736-6b4b027d0f70,zenith spa letdown service slow atmosphere sterile wont returning,negative,1
f5f6620c-5a26-4b1c-b49f-f6e894395085,cheesy made cringe acting terrible product seemed useless pure garbage,negative,1
41dac90f-26a5-4f44-b206-37fbcdcdf978,big box store disaster line long staff unhelpful never going back,negative,1
46c47cb9-7481-4fa5-87ff-4174d9e6fe90,movie city light huge disappointment plot convoluted acting wooden dont see,negative,1
ab3cffa0-584a-4a66-9ff7-e9d38f0476e9,brand product complete ripoff cheaply made broke week avoid,negative,1
ecbad7bb-756e-4fcc-97d9-ebed8de36c26,pizza place restaurant total letdown pizza greasy service slow wont back,negative,1
50f9a85e-4f74-496f-b9ea-e6ca92544760,bought toy broken arrived waste money annoyed,negative,1
b75164e2-5635-4da6-b271-28bfee130384,event complete waste time speaker boring venue cramped disappointed,negative,1
1d112d92-4700-420d-b006-9d453f19e1af,oasis spa anything oasis crowded noisy massage mediocre wont back,negative,1
4543f13e-87ce-488f-9f7d-6082f8c7fe1e,annoying muted music awful product seemed overpriced ugh,negative,1
288b98a8-44fd-4945-80d4-7f6d8c7fce97,discount depot store disaster shelf empty price werent even good avoid,negative,1
4b8f0bb1-f273-4696-b00a-cdf787268451,movie starfall complete snoozefest plot predictable special effect cheesy dont bother,negative,1
d9064552-a3ed-4c2d-a179-ad0a83f85e32,brand product total scam doesnt work advertised customer service awful avoid,negative,1
5003f17f-5ad7-4e15-b391-1c42e9c396ea,taco town restaurant disappointment taco bland service slow never going back,negative,1
9993bec7-6ba3-44d2-b6a7-c68416631dfc,toy complete waste money broke within minute kid playing furious,negative,1
19477dbb-0ded-4839-81f9-74158a637f38,event poorly organized line long staff rude frustrated,negative,1
325da791-6c99-435a-b5f0-cbbcbffc2f97,harmony spa anything harmonious loud massage terrible wont back,negative,1
567aeb41-3762-4d51-8d1f-1ffe7c3f941e,irritating changed channel actor terrible message confusing ugh,negative,1
d775246d-7533-4f78-9175-79a8312595ad,giant mart store mess aisle crowded staff unhelpful wont returning,negative,1
cc2cd9d1-3447-4342-9f68-bfbe2911f2ef,movie galactic quest huge letdown special effect cheesy story predictable dont waste time,negative,1
099915b3-8e4f-4158-9bf0-5a38b345f6ec,brand product complete failure didnt work customer service nonexistent avoid,negative,1
83c32d4e-15d7-486f-a7d4-09885804e8ed,sushi shack restaurant disaster sushi stale service slow never going back,negative,1
e8a94309-ae2e-469b-af42-9a493db11d1e,bought toy niece broken arrival waste money annoyed,negative,1
37278c86-477d-454e-85f3-0f6ba60d5086,serene spa letdown service slow atmosphere sterile wont returning,negative,1
75dea983-b877-4c2c-a252-e0ad2f852674,big box store disaster line long staff unhelpful never going back,negative,1
63b44741-f6c1-4c95-a8dc-9c06227eb3c8,movie cosmic voyage huge disappointment plot convoluted acting wooden dont see,negative,1
0abf12e7-0cbe-4d82-83c5-6187ab7d5b23,brand product complete ripoff cheaply made broke week avoid,negative,1
ecd25a55-750f-4792-b6aa-2bed1358eb07,pasta paradise restaurant total letdown pasta overcooked service slow wont back,negative,1
9401ab2a-2859-4859-be8c-89bc5f72a20f,tranquil spa anything tranquil crowded noisy massage mediocre wont back,negative,1
a33c1a98-9b53-467f-8d5b-6973a8338872,mega mart store disaster shelf empty price werent even good avoid,negative,1
f5aaf5b5-e055-4256-8dc8-6a5081499c27,movie space odyssey complete snoozefest plot predictable special effect cheesy dont bother,negative,1
37814bd5-68ec-4e88-ac52-7b34b4eca46c,brand product total scam doesnt work advertised customer service awful avoid,negative,1
f83554c8-0499-430e-8213-78d91997e732,burger joint restaurant disappointment burger dry fry cold wont back,negative,1
a3c01c28-04f4-4426-bcfb-f52e9c06e35e,calm spa anything calm loud massage terrible wont back,negative,1
1457e263-065f-42ee-9a72-33b197e0b268,super store store mess aisle crowded staff unhelpful wont returning,negative,1
767f0e5f-ec99-4ea8-9268-d94eafac3846,movie galaxy quest huge letdown special effect cheesy story predictable dont waste time,negative,1
756260ee-ee25-4406-9de0-65ffa53ba5be,brand product complete failure didnt work customer service nonexistent avoid,negative,1
ed945d7f-9c0e-41b3-a0f8-cef652e64a34,pizza palace restaurant disaster pizza stale service slow never going back,negative,1
61428422-ca6c-466d-ae8f-dfb60cbab82e,bought toy nephew broken arrival waste money annoyed,negative,1
fa409d9a-4739-4226-bc16-839749460003,harmony spa letdown service slow atmosphere sterile wont returning,negative,1
4ccf9d6b-9528-422d-afe9-a68bc65b1665,brand product complete ripoff cheaply made broke week avoid,negative,1
76abcde9-6fcc-4526-85e7-579f99c6df75,taco time restaurant total letdown taco bland service slow wont back,negative,1
74c03cf6-118c-4088-b65c-fcb1c6225192,brand product total scam doesnt work advertised customer service awful avoid,negative,1
605bce9e-805e-4b39-9251-6a39432a2a30,zenith spa anything zen loud massage terrible wont back,negative,1
cfe2df3d-13ce-48e2-b42a-30a44b2fb8b0,movie cosmic voyage huge letdown special effect cheesy story predictable dont waste time,negative,1
f6836007-3423-4726-b342-31b5dffa9aaa,brand product complete failure didnt work customer service nonexistent avoid,negative,1
65d49650-8074-45a0-a58d-3c4f593829ee,sushi house restaurant disaster sushi stale service slow never going back,negative,1
c7fd5e94-a2a2-436e-a4d7-e48f8661c7e3,brand product complete ripoff cheaply made broke week avoid,negative,1
51b36aac-03ff-4927-8a9c-7f66b1c3d29b,pasta palace restaurant total letdown pasta overcooked service slow wont back,negative,1
0b7a552b-6bfa-4251-9aec-bf4df81e2210,brand product total scam doesnt work advertised customer service awful avoid,negative,1
2d8091e7-b4ed-4e27-bbfd-3bbcb0613738,brand product complete failure didnt work customer service nonexistent avoid,negative,1
d7b11ea1-d556-49b7-a2a3-9493679c2b7b,brand product complete ripoff cheaply made broke week avoid,negative,1
1d6c9374-10c4-4a0f-bc5d-d28442037f1e,brand product total scam doesnt work advertised customer service awful avoid,negative,1
0dc939ee-4ee8-4038-9c12-5d1e285b8a43,brand product complete failure didnt work customer service nonexistent avoid,negative,1
95ddbbec-9d35-448e-8dc9-1a18f6f35e91,brand product complete ripoff cheaply made broke week avoid,negative,1
9063dd91-b70a-488b-881d-495c367268ba,brand product total scam doesnt work advertised customer service awful avoid,negative,1
236e28ca-9326-4a5e-ac12-3b4e0488c72d,brand product complete failure didnt work customer service nonexistent avoid,negative,1
5a27cac1-cf97-4852-9836-912d2e503448,brand product complete ripoff cheaply made broke week avoid,negative,1
d45a72d1-4968-40cd-a899-31bd172992a9,brand product total scam doesnt work advertised customer service awful avoid,negative,1
4bad5a36-1103-4ff9-ab5c-877bab775916,brand product complete failure didnt work customer service nonexistent avoid,negative,1
fe3c0db2-6da1-487e-8326-3a61283f7943,brand product complete ripoff cheaply made broke week avoid,negative,1
e120f730-141b-4d04-86c1-965b50ddec90,brand product total scam doesnt work advertised customer service awful avoid,negative,1
4659186f-12ab-475c-bc41-79951635ddcd,brand product complete failure didnt work customer service nonexistent avoid,negative,1
4c968bb6-8003-4d21-b12d-6e3dedc06a87,brand product complete ripoff cheaply made broke week avoid,negative,1
c6f26e35-8f09-40e2-bcd4-e9b2f864b746,brand product total scam doesnt work advertised customer service awful avoid,negative,1
3165637e-7bf3-4706-823e-ed5f74fd9532,brand product complete failure didnt work customer service nonexistent avoid,negative,1
78a2872f-c972-4529-a878-527bbf84c734,brand product complete ripoff cheaply made broke week avoid,negative,1
c1807e62-a1d4-47eb-99e0-c8742f9bf8be,brand product total scam doesnt work advertised customer service awful avoid,negative,1
bfafa201-34ff-4e4f-aa4b-6d6765b180c0,brand product complete failure didnt work customer service nonexistent avoid,negative,1
98ed3fa6-0158-4432-9c09-ba6c980153e6,cozy corner restaurant decent atmosphere food okay nothing special,neutral,3
45cbcf05-bec4-4ac5-b716-56af3f34d7ab,saw space explorer movie last night special effect alright plot somewhat interesting,neutral,3
7a4e7c62-9e2e-43c1-81aa-9be5a34195c1,zoomblaster toy seems pretty standard kid enjoys playing,neutral,3
0502f29e-37c7-4120-afa0-bac1aa4b1db4,event held nice venue speaker informative,neutral,3
4bba635c-2442-4a24-9844-4c92e9efe131,serenity spa seemed clean massage okay,neutral,3
36079c8c-7d3c-4ff5-a20c-8066959659b8,pretty standard showed product,neutral,3
128a7a72-67f1-4137-a34b-7b6cf5b9f85a,megamart store lot option price seemed reasonable,neutral,3
95b9dc8e-0413-4e92-8770-d5ded0bf857d,watched crimson tide cinema picture quality good,neutral,3
57d81d81-1bbf-4017-aed0-436f9f21e466,brand product expected function advertised,neutral,3
d160d827-677a-40fd-9a8f-d535d078523f,golden spoon restaurant good location service fine,neutral,3
f922e324-fa57-4c1b-88bf-ccd16d693fee,toy seems like good purchase kid like,neutral,3
37e3493c-852a-4044-ae4c-47ffcea4d96d,event wellattended music okay,neutral,3
1c73929f-536d-4610-b1e1-35791ead6150,relaxation spa seemed clean staff professional,neutral,3
3f1eb27a-4708-480b-88d4-818f21a9eec5,pretty average showed product,neutral,3
82f511d5-35ef-49e7-90b2-0caff51fdd3a,superstore wide selection checkout quick,neutral,3
4a76340c-ccd3-4d6f-af4c-0c93c5ec9cce,movie action flick alright acting decent,neutral,3
2dba542c-0600-4905-b4d4-2eb8952e0580,brand product seems fine supposed,neutral,3
ece82957-d18e-4e24-aa00-b7c7f811a28a,pasta palace restaurant okay food edible,neutral,3
f9df50f0-739b-48a1-b577-40bf9f282778,bought toy seems wellmade,neutral,3
d4ce735a-2e57-4bb0-acc1-48df49addd60,event okay talk informative,neutral,3
39c7c72f-abed-4ea5-a883-5b4ff78d7d63,tranquility spa clean massage alright,neutral,3
7d76d842-e9db-482a-9caa-044b0f8e1010,pretty standard product shown,neutral,3
394c49c0-a862-4a9c-b930-81f5e5fd5e12,mega mall store lot option price okay,neutral,3
2b71db80-0a03-4a15-bf9c-bbc8de562429,movie space explorer alright plot predictable,neutral,3
8d3d7f2a-c4fd-45b4-b37d-e4aa22de38f0,brand product seems okay work expected,neutral,3
7dfc8b06-6111-470b-9c40-7c611e0b9fd4,burger barn restaurant fine food edible,neutral,3
8fc77887-107b-4d26-a1cc-114d72aa3721,toy seems okay kid play,neutral,3
3d17a120-2a8e-4c16-be1d-01f75f49ebc6,event fine venue nice,neutral,3
bab91eae-7648-496c-8ef0-78bfefd013a3,zenith spa clean service okay,neutral,3
8d798150-2f74-40eb-9009-430505edda31,standard product shown,neutral,3
ffcbf740-4133-423a-8e22-525b6c51c8ff,big box store alright price reasonable,neutral,3
25efa03f-3eda-4a45-b938-82360eb987ad,movie city light okay acting decent,neutral,3
6b619d27-64ca-4e5b-80dd-8483e96aa942,brand product alright function advertised,neutral,3
c9bf0387-3184-4be4-94f8-d4d3c4760261,pizza place restaurant okay pizza edible,neutral,3
4602ef53-f598-48fc-99f6-259db164e85b,bought toy seems fine,neutral,3
ad4aa469-24b8-4120-a333-78834cfeb5b6,event okay speaker alright,neutral,3
f0ef01d3-dab9-4485-a7d1-04465fc3750c,oasis spa clean massage okay,neutral,3
0cc6a0c4-5a74-4da4-8850-587b2cad8490,discount depot store alright price okay,neutral,3
6b8d1e22-61f7-4a6c-a0e5-499d473d0e31,movie starfall okay plot alright,neutral,3
86f9163f-396a-4dec-83a9-a0a6cb1a3e47,brand product alright work expected,neutral,3
2f1bfed4-9e75-41ad-8893-6a13a946d311,taco town restaurant okay taco edible,neutral,3
08b8c6ab-35c0-4cf0-9aa4-4d59b591fb2d,event fine staff helpful,neutral,3
2546b9a6-dba2-4df0-a147-54c51f8a6e24,harmony spa clean massage alright,neutral,3
0d3e2a85-5924-4f09-baff-86c126d60a71,giant mart store alright price okay,neutral,3
28dea200-fe40-40d9-b8a4-a99091a9332b,movie galactic quest okay special effect decent,neutral,3
90e36bca-12e0-4b0f-888c-84067d3a9b8e,brand product alright function advertised,neutral,3
d0a1b98d-bc97-4fc9-bc88-06531e752b07,sushi shack restaurant okay sushi edible,neutral,3
b60e3b80-a115-46ff-8a76-86e518f685ff,bought toy okay,neutral,3
795b35f2-4054-4ffe-9161-4182d24a54d6,event alright music fine,neutral,3
cbc1b037-227b-41ea-834b-3b98be557d51,serene spa clean service okay,neutral,3
9a6f25b5-2184-4437-adcb-f346d582e677,big box store alright price okay,neutral,3
61ae745f-4a00-487d-840d-5a61b4841af6,movie cosmic voyage okay plot alright,neutral,3
f380c9b6-450c-4096-a05e-f451003bd526,brand product alright function advertised,neutral,3
8af6efc7-9ffe-49b2-b4d6-ad5b4e4283f9,pasta paradise restaurant okay pasta edible,neutral,3
65bcc1cf-4336-4ff3-9f7b-61d36f1af901,tranquil spa clean massage okay,neutral,3
6265d04e-48d6-47fa-a729-bba404492fc3,mega mart store alright price okay,neutral,3
d8ff46f4-e428-48bf-bebd-bcfaa17bab14,movie space odyssey okay plot alright,neutral,3
4b55e922-c3fa-448b-9830-ee84f46a459f,brand product alright work expected,neutral,3
40821553-08c5-4b54-807e-d2eacfa2bb94,burger joint restaurant okay burger edible,neutral,3
577778b9-2b1f-4205-a817-682001707d80,calm spa clean massage alright,neutral,3
8f2ecd9b-f76b-4a42-91af-e697bffa0d48,super store store alright price okay,neutral,3
f58730e8-b624-416f-86d7-402876622d14,movie galaxy quest okay special effect decent,neutral,3
9a7ff672-26c7-474a-aa71-1cfde862e0f2,brand product alright function advertised,neutral,3
d5d1fbe8-4af7-41f4-b60c-54d73b4b11d7,pizza palace restaurant okay pizza edible,neutral,3
4a3512fa-16c6-488b-8db6-d35fd3f17d1e,harmony spa clean service okay,neutral,3
13b644aa-5d75-4230-928c-8a062101e077,big box store alright price okay,neutral,3
05afa513-3839-48b9-95a3-5a7fb22aae47,brand product alright function advertised,neutral,3
f309e5ef-508b-42ca-a468-eb93778e8e5a,taco time restaurant okay taco edible,neutral,3
e8ed2068-4c9c-4d78-a1fb-7ad667941599,brand product alright work expected,neutral,3
6b9fa659-3505-48f7-91c1-9a25c5c1aa60,burger barn restaurant okay burger edible,neutral,3
d061a5c4-616e-4be6-a455-2b63cecd30a8,zenith spa clean massage alright,neutral,3
c48e9662-ede5-418f-b50f-cde7cad8bfbf,movie cosmic voyage okay special effect decent,neutral,3
849218a6-a538-4c1f-8d02-f8070df28b41,brand product alright function advertised,neutral,3
a115926e-ca5d-4dd1-a28c-4f156fb0b4d8,sushi house restaurant okay sushi edible,neutral,3
a5d41f20-696b-4910-a6f9-319021beb3d3,movie city light okay plot alright,neutral,3
4033637b-98fa-4ea9-8c42-6df1a1ba5062,brand product alright function advertised,neutral,3
ff38a68f-dc72-4126-85db-e9b98a289e3d,pasta palace restaurant okay pasta edible,neutral,3
5964be98-c977-479e-9059-e14a546e0d17,movie space odyssey okay special effect decent,neutral,3
fae77f5e-2702-46e2-92fc-4da449980915,brand product alright work expected,neutral,3
8bf5d09a-68e1-4a16-b3e7-1f154f2ea28d,movie galaxy quest okay plot alright,neutral,3
10d05f34-9546-4cdc-b399-d6e9c4ede23c,brand product alright function advertised,neutral,3
7f552f60-1944-4f0c-b511-e6bf38896f6b,brand product alright function advertised,neutral,3
89ffbc64-6b09-49a5-aaa7-9a7cbde74ef5,brand product alright work expected,neutral,3
147abfcc-b394-44cf-8095-76e82000a9a9,brand product alright function advertised,neutral,3
b72420dd-4e17-472d-b2b6-d940c66247eb,brand product alright function advertised,neutral,3
3ab068eb-cefa-43c4-b3ac-7e0a17bd9f5e,brand product alright work expected,neutral,3
602bcea7-b33c-46c9-82d1-4c5787ef83ae,brand product alright function advertised,neutral,3
0b40518d-a5cd-4f40-b63f-d82deaa3e2b1,brand product alright function advertised,neutral,3
217c6f14-499e-42f1-8c14-83abecb1f8e6,brand product alright work expected,neutral,3
eff47097-b20f-4405-94f6-74cc915fac91,brand product alright function advertised,neutral,3
116e709b-64ec-4ee3-9389-09df5acfbbd2,brand product alright function advertised,neutral,3
86aac899-f952-489e-8997-bc0d755cae9a,brand product alright work expected,neutral,3
e88af818-c286-42dd-844c-7b098e9b89ae,brand product alright function advertised,neutral,3
a2922ff6-610f-4405-a041-b1b725cb399f,brand product alright function advertised,neutral,3
e780dbfc-11d9-48a3-8912-907b3375bd2e,brand product alright work expected,neutral,3
f13052a8-c1f7-4c80-a69f-3bc08e414715,brand product alright function advertised,neutral,3
c1cf327e-9b9b-4731-a1b8-c94f8ff1828e,brand product alright function advertised,neutral,3
5a605203-5686-42a5-8d45-3e85fe1d0751,brand product alright work expected,neutral,3
2ae7819c-716e-48b0-a1f1-796fcc521118,brand product alright function advertised,neutral,3
e35c4e03-970c-4b9d-a370-41a436b68b85,cozy corner restaurant alright service pretty standard,neutral,3
4952db2d-897b-4f14-ac46-8a0a575d81ff,saw space explorer last night visuals decent,neutral,3
b059faea-fc67-4a5c-87de-bf3d88e7cb51,zoomblaster toy seems okay kid enjoys,neutral,3
a8a2e4f7-71b0-49dd-8f2c-196f785e90bd,event held nice venue speaker informative guess,neutral,3
5ad4aae7-751c-4ce8-aac9-bc1b56ebc336,serenity spa clean massage fine,neutral,3
9c026c1f-ec5c-4a77-aa10-fb785f490f28,pretty standard nothing special showed product,neutral,3
04af535f-cbc8-4b9a-b6ef-b0e8c4fed416,megamart store lot option price seemed alright,neutral,3
6df7fdce-2ded-4e03-841a-b8951d4d1219,watched crimson tide cinema screen clear,neutral,3
cbed8196-ac3a-4073-bb82-d476f4b41526,brand product expected work,neutral,3
b6fc9b8b-e2ab-4c48-ab93-21796e267d46,golden spoon restaurant good location service adequate,neutral,3
be94e1ac-91fa-4b0a-a58b-c6fbd937fb41,toy seems like decent purchase kid like,neutral,3
fbbd5fef-a128-4100-a208-5bcfc4ae2632,weather okay today bit cloudy,neutral,3
dd7e2633-cc97-4d37-8fa8-da6da1970cc2,neighbor alright chat sometimes,neutral,3
0a56f7be-7471-4294-9926-3ba04e5e131b,traffic pretty standard commute today,neutral,3
66c1dcc5-c973-4403-943b-249eab2af3a2,dog okay ate dinner,neutral,3
d954b5ad-844b-4684-8c07-fad7f47e5a1f,mail arrived today nothing exciting,neutral,3
ebdd6160-3756-4541-a9c9-1b6c7e94c969,meeting went expected nothing ordinary,neutral,3
4c3ec678-2ef6-48ed-96c7-ccdbe87ba413,coffee made alright could better,neutral,3
f9fc8222-c684-4418-88ec-2b0cf3dd202f,bus ride okay got needed,neutral,3
5429fd52-e431-473d-9421-455490c6f13c,plant seems alright watered,neutral,3
0cf48541-140f-4b90-abc5-fcbb24873b38,news pretty standard today old stuff,neutral,3
305aa0f6-a99d-42e4-bc2b-06f815f364b4,book reading okay holding attention,neutral,3
a0dfad80-e474-4117-b209-77c9459d5d8f,phone call fine nothing important,neutral,3
422ae568-8378-4954-93d4-9f8c5bdb684d,internet working okay problem,neutral,3
2afb2c1b-4395-405d-928d-1a9635993cf2,laundry done folded,neutral,3
aae982a8-c8f0-4864-8457-990917192f30,walk took alright got fresh air,neutral,3
cbadf19a-7eea-45ea-a31b-badfb031e646,dinner edible nothing write home,neutral,3
a32a8dc4-5af9-4610-9b6e-85fdc05ac5ef,show okay kept entertained,neutral,3
b8ad5ee3-a7a7-4023-8607-b735f9ff91bc,email sent received issue,neutral,3
03e980a4-0fa8-4ed0-a2ff-a2814fc5ec32,exercise alright felt good,neutral,3
da14cc7b-7a2b-4c08-9723-e39dd8a8a1ac,music listened okay nothing new,neutral,3
6f95ac07-59ab-41a0-9cd2-cc5372a5c9ae,weather alright hot cold,neutral,3
3711897a-fb70-4367-8e45-06f0ae5a47cb,car running okay issue far,neutral,3
4b9b5d17-410d-40c4-87d8-94788ed174cb,bank transaction went good,neutral,3
afb5d6b6-c264-48dc-a582-d952dc5e50c2,grocery shopping alright got needed,neutral,3
feb42d93-6202-43c3-9539-7f01735cd830,appointment fine got done,neutral,3
14df0a3b-3a95-4d27-9144-e585748fab0a,lunch okay filled,neutral,3
d4f2b223-2b46-4a8a-b258-3d18813d5b7b,game watched okay close,neutral,3
408e7173-c5d3-4b97-a817-de1fd15b9b35,bill paid problem,neutral,3
be390af0-8455-45e9-b3ba-64fd2cf3b13d,garden growing okay watering,neutral,3
2b1c8e36-4cd3-4e89-a378-3047f5453b2a,project progressing schedule,neutral,3
4ca4b27d-e999-408d-9a56-7aa774b51f88,haircut fine look okay,neutral,3
0fcc5bc7-da8e-4436-a3cf-72bcb4b0bd14,sleep got okay felt rested,neutral,3
8206000e-3541-4676-bc11-aa4d30cfb83f,tax done filed,neutral,3
82f18327-d868-4a4f-a7bd-d46621ac6f2a,vacation planned looking forward,neutral,3
7d9f23d7-0089-4790-b333-08b83c61cacc,painting finished look okay,neutral,3
cb38821b-145d-4261-ba03-32e7d86f7e45,cleaning done house clean,neutral,3
9c041368-827b-4d82-9ff3-529d78541b58,cooking alright tasted okay,neutral,3
098a8961-4495-4272-a5df-b6983e775405,meeting alright got work done,neutral,3
c0701654-6345-4a45-8fcb-15c30168d8a6,dog walk fine enjoyed,neutral,3
b1a8a79e-3f7c-4aab-81b0-008d45616629,commute okay bad,neutral,3
3fbfc4b4-99f2-434e-a9f7-8613159ca0ce,weather alright today sunny,neutral,3
8d610585-eb21-4b44-b940-2a9923c25429,phone working fine issue,neutral,3
5ab21bc8-9023-41f0-af10-ecc25b656f8a,computer running smoothly problem,neutral,3
20dd4ffb-f010-4a04-97ee-f9ffdcdfd4df,mail arrived time nothing exciting,neutral,3
e05a59be-5fca-4d0c-80cb-cbf8ed8229ff,food ate okay filled,neutral,3
d280d980-4c1b-45b0-a67f-adf0305ecfa6,book read alright held interest,neutral,3
65eca722-041f-40a7-8fd5-30a3dec9e154,movie watched okay entertaining,neutral,3
078637d7-7747-4499-92e0-aebe272b91ea,game played alright fun,neutral,3
976d6482-674e-44a3-bcbc-b2c08166ec88,project progressing well schedule,neutral,3
bbec2ba2-b6ce-4ad2-97cd-ff1bf89bd79b,exercise fine feel good,neutral,3
5a2c69ae-d9aa-4dd0-834b-108c4b08364d,meeting went well got thing done,neutral,3
639a1aeb-8f6b-4b3c-84d3-4bf684b688e9,day alright nothing special,neutral,3
73eff600-961d-4675-8e65-98fe1d89bab5,ugh cozy corner restaurant anything service slow food cold,negative,1
