id,source,date,feedback_text,rating,sentiment_label,review,model,sentiment
ce045001-0176-4656-84f8-5e25e785ca46,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,That ad was so obnoxious; I wanted to scream. It made me actively dislike the product.,1,negative,That ad was so obnoxious; I wanted to scream. It made me actively dislike the product.,Gemini-2.0-Flash-Lite,negative
9045461d-6984-4093-95b5-aeb3386286fa,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"The spa was a complete waste of money. The service was terrible, and the facilities were subpar.",1,negative,"The spa was a complete waste of money. The service was terrible, and the facilities were subpar.",Gemini-2.0-Flash-Lite,negative
ff5a9160-d92e-4342-b905-08b493790d2b,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"I bought something from that brand, and it was a complete disappointment. The quality was terrible.",1,negative,"I bought something from that brand, and it was a complete disappointment. The quality was terrible.",Gemini-2.0-Flash-Lite,negative
2eaff4e5-82be-484f-891f-e4348384cd8f,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,The venue was cramped and uncomfortable. I couldn't wait to leave.,1,negative,The venue was cramped and uncomfortable. I couldn't wait to leave.,Gemini-2.0-Flash-Lite,negative
00f6666f-e714-4502-adfd-0c40dae02132,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"This general thing was a complete mess. Everything went wrong, and I'm so frustrated.",1,negative,"This general thing was a complete mess. Everything went wrong, and I'm so frustrated.",Gemini-2.0-Flash-Lite,negative
d5781043-8424-44d0-befc-14bda9b10a23,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"I went to that restaurant, and the food was cold and tasteless. The service was slow and inattentive.",1,negative,"I went to that restaurant, and the food was cold and tasteless. The service was slow and inattentive.",Gemini-2.0-Flash-Lite,negative
e1547fd4-0d4e-47e3-9fac-229b5574cb59,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"My kid got that toy, and it's already broken. What a waste of money! I'm so mad.",1,negative,"My kid got that toy, and it's already broken. What a waste of money! I'm so mad.",Gemini-2.0-Flash-Lite,negative
3fc71469-8387-4cd1-8120-4cd9a271ced7,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,That movie was a snooze-fest. I almost walked out halfway through. It was so boring.,1,negative,That movie was a snooze-fest. I almost walked out halfway through. It was so boring.,Gemini-2.0-Flash-Lite,negative
a0a6c351-d0ed-4d1a-9697-98b228134ecd,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"The event was a total flop. The speakers were awful, and the whole thing was disorganized.",1,negative,"The event was a total flop. The speakers were awful, and the whole thing was disorganized.",Gemini-2.0-Flash-Lite,negative
06159192-955d-41e2-b94a-71d80e3c82b1,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"I went to that store, and the prices were outrageous. I couldn't believe how expensive everything was.",1,negative,"I went to that store, and the prices were outrageous. I couldn't believe how expensive everything was.",Gemini-2.0-Flash-Lite,negative
2ddc1bc2-0fe2-4770-9419-097f1adfd8c4,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,That ad was so annoying; it played over and over again. I just wanted to turn off the TV.,1,negative,That ad was so annoying; it played over and over again. I just wanted to turn off the TV.,Gemini-2.0-Flash-Lite,negative
fd8a47c8-d0ef-421b-bb46-63f873c3a6fe,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"The spa was a total rip-off. The massage was terrible, and the place felt dirty.",1,negative,"The spa was a total rip-off. The massage was terrible, and the place felt dirty.",Gemini-2.0-Flash-Lite,negative
cd68027e-f601-4dd6-a273-c301fae7312d,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"I bought something from that brand, and it fell apart after only a few uses. What a disappointment.",1,negative,"I bought something from that brand, and it fell apart after only a few uses. What a disappointment.",Gemini-2.0-Flash-Lite,negative
58d8c57c-aea6-434e-9499-5c6f12f57ce6,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"The venue was crowded and noisy. I couldn't hear anything, and I felt claustrophobic.",1,negative,"The venue was crowded and noisy. I couldn't hear anything, and I felt claustrophobic.",Gemini-2.0-Flash-Lite,negative
2869f12f-20c1-4ff0-b028-20dbe3f7d75d,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"This general situation was a nightmare. Everything that could go wrong, did go wrong. I'm so stressed.",1,negative,"This general situation was a nightmare. Everything that could go wrong, did go wrong. I'm so stressed.",Gemini-2.0-Flash-Lite,negative
d82820f4-8b8f-40fa-aa99-5ca613c84882,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"I went to that restaurant, and the food was overcooked and bland. The service was slow, and the place was dirty.",1,negative,"I went to that restaurant, and the food was overcooked and bland. The service was slow, and the place was dirty.",Gemini-2.0-Flash-Lite,negative
68373ed5-ac30-46ea-a0c2-5dbcff2d4fe3,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"My son got that toy, and it was so cheaply made. I'm worried it's going to break any minute. It's a piece of junk.",1,negative,"My son got that toy, and it was so cheaply made. I'm worried it's going to break any minute. It's a piece of junk.",Gemini-2.0-Flash-Lite,negative
7349c1d9-6fd7-4486-9bf2-fae00ee70d42,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,That movie was so predictable and boring. I wish I hadn't wasted my time watching it.,1,negative,That movie was so predictable and boring. I wish I hadn't wasted my time watching it.,Gemini-2.0-Flash-Lite,negative
0be6de30-7dd9-475b-8b5d-02029f95a31f,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"The event was disorganized and chaotic. The staff were rude, and I couldn't wait to leave.",1,negative,"The event was disorganized and chaotic. The staff were rude, and I couldn't wait to leave.",Gemini-2.0-Flash-Lite,negative
ae6cb3da-ff96-47db-a261-bf47dbb3f97e,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"I went to that store, and the staff were unhelpful and the prices were too high. I won't be going back.",1,negative,"I went to that store, and the staff were unhelpful and the prices were too high. I won't be going back.",Gemini-2.0-Flash-Lite,negative
a162b84a-0065-4b82-90b1-7d8029b94d50,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,That ad was so annoying; it kept popping up everywhere. I'm starting to hate the product.,1,negative,That ad was so annoying; it kept popping up everywhere. I'm starting to hate the product.,Gemini-2.0-Flash-Lite,negative
312a95d5-76be-40f8-bf02-f7d6e9059358,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"The spa was a rip-off. The massage was terrible, and the facilities were not clean. I want my money back.",1,negative,"The spa was a rip-off. The massage was terrible, and the facilities were not clean. I want my money back.",Gemini-2.0-Flash-Lite,negative
420c8494-25aa-4b98-9b47-4927a8a2fcde,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"I bought something from that brand, and it fell apart after only a few uses. I'm so disappointed with the quality.",1,negative,"I bought something from that brand, and it fell apart after only a few uses. I'm so disappointed with the quality.",Gemini-2.0-Flash-Lite,negative
13cc8764-7514-4dc5-b2a5-2641a14bb9c1,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,The venue was uncomfortable and the sound was terrible. I couldn't enjoy the performance at all.,1,negative,The venue was uncomfortable and the sound was terrible. I couldn't enjoy the performance at all.,Gemini-2.0-Flash-Lite,negative
f0b0bee4-01ca-44f0-b7ff-7ad69b230ce8,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"This general thing was a total disaster. Nothing went right, and I was so frustrated.",1,negative,"This general thing was a total disaster. Nothing went right, and I was so frustrated.",Gemini-2.0-Flash-Lite,negative
77d1131d-446b-4c61-acfb-8024e14599f2,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"I went to that restaurant, and the food was terrible. The service was slow, and the atmosphere was depressing.",1,negative,"I went to that restaurant, and the food was terrible. The service was slow, and the atmosphere was depressing.",Gemini-2.0-Flash-Lite,negative
a5942f3a-ffe4-4372-9a35-496a1fbca2c4,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"I bought that toy, and it was broken when I opened the box. My daughter was so upset. I'm furious!",1,negative,"I bought that toy, and it was broken when I opened the box. My daughter was so upset. I'm furious!",Gemini-2.0-Flash-Lite,negative
0e72c5dd-9e6d-4f60-8eeb-94f4338f7198,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"That movie was a total letdown. The acting was awful, and the plot was confusing.",1,negative,"That movie was a total letdown. The acting was awful, and the plot was confusing.",Gemini-2.0-Flash-Lite,negative
6a86e7bc-4daf-4846-b31e-62cd7fdbc109,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,The event was poorly planned and executed. I wasted my money and my time.,1,negative,The event was poorly planned and executed. I wasted my money and my time.,Gemini-2.0-Flash-Lite,negative
a6a239d6-5969-4a69-b304-aac5861632ac,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"I went to that store, and the staff were rude and unhelpful. I will never shop there again.",1,negative,"I went to that store, and the staff were rude and unhelpful. I will never shop there again.",Gemini-2.0-Flash-Lite,negative
ecdc5190-2616-465d-a936-c120a2455901,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,That ad was so obnoxious; I wanted to scream. It made me actively dislike the product.,1,negative,That ad was so obnoxious; I wanted to scream. It made me actively dislike the product.,Gemini-2.0-Flash-Lite,negative
0c8724a7-8bbd-4766-bd38-f6ed947837ca,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"The spa was a complete waste of money. The service was terrible, and the facilities were subpar.",1,negative,"The spa was a complete waste of money. The service was terrible, and the facilities were subpar.",Gemini-2.0-Flash-Lite,negative
904a46d0-fa47-4f63-a15c-34565fad1a06,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"I bought something from that brand, and it was a complete disappointment. The quality was terrible.",1,negative,"I bought something from that brand, and it was a complete disappointment. The quality was terrible.",Gemini-2.0-Flash-Lite,negative
a7fe6832-463e-4c44-84c5-c49187ba74b6,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,The venue was cramped and uncomfortable. I couldn't wait to leave.,1,negative,The venue was cramped and uncomfortable. I couldn't wait to leave.,Gemini-2.0-Flash-Lite,negative
c7d2049b-aaab-45cb-b056-44f59b4cdfa3,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"This general thing was a complete mess. Everything went wrong, and I'm so frustrated.",1,negative,"This general thing was a complete mess. Everything went wrong, and I'm so frustrated.",Gemini-2.0-Flash-Lite,negative
f3c5bebf-136d-431b-8b8e-c0eed4a2c479,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"I went to that restaurant, and the food was cold and tasteless. The service was slow and inattentive.",1,negative,"I went to that restaurant, and the food was cold and tasteless. The service was slow and inattentive.",Gemini-2.0-Flash-Lite,negative
3d66058c-c4df-4a2e-9062-c2d0130827da,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"My kid got that toy, and it's already broken. What a waste of money! I'm so mad.",1,negative,"My kid got that toy, and it's already broken. What a waste of money! I'm so mad.",Gemini-2.0-Flash-Lite,negative
fc5c4cf8-a6ca-4a65-a9cd-db6f6f90271a,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,That movie was a snooze-fest. I almost walked out halfway through. It was so boring.,1,negative,That movie was a snooze-fest. I almost walked out halfway through. It was so boring.,Gemini-2.0-Flash-Lite,negative
5bd54943-32ec-4e4b-99c8-d950d21875f8,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"The event was a total flop. The speakers were awful, and the whole thing was disorganized.",1,negative,"The event was a total flop. The speakers were awful, and the whole thing was disorganized.",Gemini-2.0-Flash-Lite,negative
f0cdc6cf-a709-431b-b006-f440dbcb7335,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"I went to that store, and the prices were outrageous. I couldn't believe how expensive everything was.",1,negative,"I went to that store, and the prices were outrageous. I couldn't believe how expensive everything was.",Gemini-2.0-Flash-Lite,negative
596b1d0e-e70f-494e-bad5-dfd9b72a562d,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,That ad was so annoying; it played over and over again. I just wanted to turn off the TV.,1,negative,That ad was so annoying; it played over and over again. I just wanted to turn off the TV.,Gemini-2.0-Flash-Lite,negative
456325bd-7c79-4c9e-8fe4-90c8bce4a6be,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"The spa was a total rip-off. The massage was terrible, and the place felt dirty.",1,negative,"The spa was a total rip-off. The massage was terrible, and the place felt dirty.",Gemini-2.0-Flash-Lite,negative
3aef50f9-58ee-43f8-acd2-ae3949de5657,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"I bought something from that brand, and it fell apart after only a few uses. What a disappointment.",1,negative,"I bought something from that brand, and it fell apart after only a few uses. What a disappointment.",Gemini-2.0-Flash-Lite,negative
43cbd816-c44e-438a-96e0-2bdd92e2458b,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"The venue was crowded and noisy. I couldn't hear anything, and I felt claustrophobic.",1,negative,"The venue was crowded and noisy. I couldn't hear anything, and I felt claustrophobic.",Gemini-2.0-Flash-Lite,negative
47a57e1c-b54a-48a3-9a1e-0fae3148d726,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"This general situation was a nightmare. Everything that could go wrong, did go wrong. I'm so stressed.",1,negative,"This general situation was a nightmare. Everything that could go wrong, did go wrong. I'm so stressed.",Gemini-2.0-Flash-Lite,negative
7b6f3231-b6c1-4ce0-9fc0-23591df46a58,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"I went to that restaurant, and the food was overcooked and bland. The service was slow, and the place was dirty.",1,negative,"I went to that restaurant, and the food was overcooked and bland. The service was slow, and the place was dirty.",Gemini-2.0-Flash-Lite,negative
18309c93-740f-4e85-adbf-089e3ef0b6c2,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"My son got that toy, and it was so cheaply made. I'm worried it's going to break any minute. It's a piece of junk.",1,negative,"My son got that toy, and it was so cheaply made. I'm worried it's going to break any minute. It's a piece of junk.",Gemini-2.0-Flash-Lite,negative
4194ac05-d0e3-4018-997d-e5f6813e7ed8,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,That movie was so predictable and boring. I wish I hadn't wasted my time watching it.,1,negative,That movie was so predictable and boring. I wish I hadn't wasted my time watching it.,Gemini-2.0-Flash-Lite,negative
c01fb1d7-203b-4739-85d7-8e4c80483887,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"The event was disorganized and chaotic. The staff were rude, and I couldn't wait to leave.",1,negative,"The event was disorganized and chaotic. The staff were rude, and I couldn't wait to leave.",Gemini-2.0-Flash-Lite,negative
3d39d668-762e-4cb5-884a-54f5243a5dd7,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"I went to that store, and the staff were unhelpful and the prices were too high. I won't be going back.",1,negative,"I went to that store, and the staff were unhelpful and the prices were too high. I won't be going back.",Gemini-2.0-Flash-Lite,negative
06aaa677-4de0-4150-b635-5df429a040e9,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,That ad was so annoying; it kept popping up everywhere. I'm starting to hate the product.,1,negative,That ad was so annoying; it kept popping up everywhere. I'm starting to hate the product.,Gemini-2.0-Flash-Lite,negative
c47f2d1d-4056-4e90-af9b-c63dead6c1d2,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"The spa was a rip-off. The massage was terrible, and the facilities were not clean. I want my money back.",1,negative,"The spa was a rip-off. The massage was terrible, and the facilities were not clean. I want my money back.",Gemini-2.0-Flash-Lite,negative
399242e1-1e38-4bd1-a460-ef2259bb2dcb,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"I bought something from that brand, and it fell apart after only a few uses. I'm so disappointed with the quality.",1,negative,"I bought something from that brand, and it fell apart after only a few uses. I'm so disappointed with the quality.",Gemini-2.0-Flash-Lite,negative
48f10044-c36d-4bf4-964f-d8b781051c3e,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,The venue was uncomfortable and the sound was terrible. I couldn't enjoy the performance at all.,1,negative,The venue was uncomfortable and the sound was terrible. I couldn't enjoy the performance at all.,Gemini-2.0-Flash-Lite,negative
5e475f9c-3801-4e20-99e2-8b849b3a346a,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"This general thing was a total disaster. Nothing went right, and I was so frustrated.",1,negative,"This general thing was a total disaster. Nothing went right, and I was so frustrated.",Gemini-2.0-Flash-Lite,negative
7777bbd1-20bb-4725-a10a-32d052580148,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"I went to that restaurant, and the food was terrible. The service was slow, and the atmosphere was depressing.",1,negative,"I went to that restaurant, and the food was terrible. The service was slow, and the atmosphere was depressing.",Gemini-2.0-Flash-Lite,negative
9582a64d-fccc-4baf-b83b-4b9314167b95,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"I bought that toy, and it was broken when I opened the box. My daughter was so upset. I'm furious!",1,negative,"I bought that toy, and it was broken when I opened the box. My daughter was so upset. I'm furious!",Gemini-2.0-Flash-Lite,negative
7e08896c-84a3-4483-8682-f5b1f87eac9c,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"That movie was a total letdown. The acting was awful, and the plot was confusing.",1,negative,"That movie was a total letdown. The acting was awful, and the plot was confusing.",Gemini-2.0-Flash-Lite,negative
c8380994-64c1-4e66-b0a2-fa348a34991b,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,The event was poorly planned and executed. I wasted my money and my time.,1,negative,The event was poorly planned and executed. I wasted my money and my time.,Gemini-2.0-Flash-Lite,negative
45ea4448-21ea-41f4-a927-fc1bc08510a0,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"I went to that store, and the staff were rude and unhelpful. I will never shop there again.",1,negative,"I went to that store, and the staff were rude and unhelpful. I will never shop there again.",Gemini-2.0-Flash-Lite,negative
768f2d6e-91d7-48b4-9cea-2bec44f9f81f,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,That ad was so obnoxious; I wanted to scream. It made me actively dislike the product.,1,negative,That ad was so obnoxious; I wanted to scream. It made me actively dislike the product.,Gemini-2.0-Flash-Lite,negative
1295d1e9-f14e-49fb-81f0-5b1ddfbea43f,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"The spa was a complete waste of money. The service was terrible, and the facilities were subpar.",1,negative,"The spa was a complete waste of money. The service was terrible, and the facilities were subpar.",Gemini-2.0-Flash-Lite,negative
7d11614b-f75d-4db6-a8d2-e7a24b0d1b60,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"I bought something from that brand, and it was a complete disappointment. The quality was terrible.",1,negative,"I bought something from that brand, and it was a complete disappointment. The quality was terrible.",Gemini-2.0-Flash-Lite,negative
11dab66b-7f2e-4870-ac0d-f7ce701f062e,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,The venue was cramped and uncomfortable. I couldn't wait to leave.,1,negative,The venue was cramped and uncomfortable. I couldn't wait to leave.,Gemini-2.0-Flash-Lite,negative
ead24906-b6f0-49a6-a16f-9c2efd200c7b,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"This general thing was a complete mess. Everything went wrong, and I'm so frustrated.",1,negative,"This general thing was a complete mess. Everything went wrong, and I'm so frustrated.",Gemini-2.0-Flash-Lite,negative
68addbc2-8ce5-439a-8dba-4ccb742ee610,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"I went to that restaurant, and the food was cold and tasteless. The service was slow and inattentive.",1,negative,"I went to that restaurant, and the food was cold and tasteless. The service was slow and inattentive.",Gemini-2.0-Flash-Lite,negative
0e958c2b-5001-4606-9fc7-d0102a8f7cdc,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"My kid got that toy, and it's already broken. What a waste of money! I'm so mad.",1,negative,"My kid got that toy, and it's already broken. What a waste of money! I'm so mad.",Gemini-2.0-Flash-Lite,negative
a9d40fce-b053-42fe-8eeb-099762472702,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,That movie was a snooze-fest. I almost walked out halfway through. It was so boring.,1,negative,That movie was a snooze-fest. I almost walked out halfway through. It was so boring.,Gemini-2.0-Flash-Lite,negative
91c7093c-fc02-42da-be0f-f0ef5e0c83fb,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"The event was a total flop. The speakers were awful, and the whole thing was disorganized.",1,negative,"The event was a total flop. The speakers were awful, and the whole thing was disorganized.",Gemini-2.0-Flash-Lite,negative
f4107fa4-582e-403a-9a19-9ff53487f722,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"I went to that store, and the prices were outrageous. I couldn't believe how expensive everything was.",1,negative,"I went to that store, and the prices were outrageous. I couldn't believe how expensive everything was.",Gemini-2.0-Flash-Lite,negative
81f2b29e-9f69-41c3-a861-f8a14cb5f51b,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,That ad was so annoying; it played over and over again. I just wanted to turn off the TV.,1,negative,That ad was so annoying; it played over and over again. I just wanted to turn off the TV.,Gemini-2.0-Flash-Lite,negative
1081cc2c-28aa-44a0-9b78-32b98a18c2c0,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"The spa was a total rip-off. The massage was terrible, and the place felt dirty.",1,negative,"The spa was a total rip-off. The massage was terrible, and the place felt dirty.",Gemini-2.0-Flash-Lite,negative
2408acc2-5933-4052-9855-619b2edfe22c,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"I bought something from that brand, and it fell apart after only a few uses. What a disappointment.",1,negative,"I bought something from that brand, and it fell apart after only a few uses. What a disappointment.",Gemini-2.0-Flash-Lite,negative
a3122034-9f44-4ff8-ad67-e3dcc392c05b,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"The venue was crowded and noisy. I couldn't hear anything, and I felt claustrophobic.",1,negative,"The venue was crowded and noisy. I couldn't hear anything, and I felt claustrophobic.",Gemini-2.0-Flash-Lite,negative
3670e061-88b7-4fb5-a405-57d7364b5ea7,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"This general situation was a nightmare. Everything that could go wrong, did go wrong. I'm so stressed.",1,negative,"This general situation was a nightmare. Everything that could go wrong, did go wrong. I'm so stressed.",Gemini-2.0-Flash-Lite,negative
dea4715d-4e00-4fa7-97da-9bee73167ca6,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"I went to that restaurant, and the food was overcooked and bland. The service was slow, and the place was dirty.",1,negative,"I went to that restaurant, and the food was overcooked and bland. The service was slow, and the place was dirty.",Gemini-2.0-Flash-Lite,negative
7a702a94-1c79-409a-a3e8-f934f84a9604,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"My son got that toy, and it was so cheaply made. I'm worried it's going to break any minute. It's a piece of junk.",1,negative,"My son got that toy, and it was so cheaply made. I'm worried it's going to break any minute. It's a piece of junk.",Gemini-2.0-Flash-Lite,negative
a9b9ba80-4870-46b8-bc1c-ec127efd0dc2,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,That movie was so predictable and boring. I wish I hadn't wasted my time watching it.,1,negative,That movie was so predictable and boring. I wish I hadn't wasted my time watching it.,Gemini-2.0-Flash-Lite,negative
4047ec17-67ba-41c5-a201-641c18f355d6,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"The event was disorganized and chaotic. The staff were rude, and I couldn't wait to leave.",1,negative,"The event was disorganized and chaotic. The staff were rude, and I couldn't wait to leave.",Gemini-2.0-Flash-Lite,negative
6cc1d1ab-51a0-48bc-8245-612bf7faec1f,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"I went to that store, and the staff were unhelpful and the prices were too high. I won't be going back.",1,negative,"I went to that store, and the staff were unhelpful and the prices were too high. I won't be going back.",Gemini-2.0-Flash-Lite,negative
9e426757-e075-4451-b197-9b5e6fdad8bb,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,That ad was so annoying; it kept popping up everywhere. I'm starting to hate the product.,1,negative,That ad was so annoying; it kept popping up everywhere. I'm starting to hate the product.,Gemini-2.0-Flash-Lite,negative
5cf44472-b4e5-4a62-b08e-ea0afb0bdbb4,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"The spa was a rip-off. The massage was terrible, and the facilities were not clean. I want my money back.",1,negative,"The spa was a rip-off. The massage was terrible, and the facilities were not clean. I want my money back.",Gemini-2.0-Flash-Lite,negative
987e31ec-7714-476e-a615-7e5768ea4e8e,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"I bought something from that brand, and it fell apart after only a few uses. I'm so disappointed with the quality.",1,negative,"I bought something from that brand, and it fell apart after only a few uses. I'm so disappointed with the quality.",Gemini-2.0-Flash-Lite,negative
4e59d4e0-aa86-4370-a384-ba44b4eb14b2,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,The venue was uncomfortable and the sound was terrible. I couldn't enjoy the performance at all.,1,negative,The venue was uncomfortable and the sound was terrible. I couldn't enjoy the performance at all.,Gemini-2.0-Flash-Lite,negative
bdf6f713-1a16-4a43-8b67-86d52679ee08,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"This general thing was a total disaster. Nothing went right, and I was so frustrated.",1,negative,"This general thing was a total disaster. Nothing went right, and I was so frustrated.",Gemini-2.0-Flash-Lite,negative
bb8f3fe8-7b8b-4314-94bc-0d8de1d131b6,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"I went to that restaurant, and the food was terrible. The service was slow, and the atmosphere was depressing.",1,negative,"I went to that restaurant, and the food was terrible. The service was slow, and the atmosphere was depressing.",Gemini-2.0-Flash-Lite,negative
4676fd8d-1df5-4b45-90e8-18b7a8486227,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"I bought that toy, and it was broken when I opened the box. My daughter was so upset. I'm furious!",1,negative,"I bought that toy, and it was broken when I opened the box. My daughter was so upset. I'm furious!",Gemini-2.0-Flash-Lite,negative
7aa85d8c-5816-4e32-9fcd-230196a893f7,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"That movie was a total letdown. The acting was awful, and the plot was confusing.",1,negative,"That movie was a total letdown. The acting was awful, and the plot was confusing.",Gemini-2.0-Flash-Lite,negative
ad6ba5c5-9547-4a76-a076-0bb6beeb9e15,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,The event was poorly planned and executed. I wasted my money and my time.,1,negative,The event was poorly planned and executed. I wasted my money and my time.,Gemini-2.0-Flash-Lite,negative
79c487e1-095f-4857-89d7-3e9edb39d51c,Gemini-2.0-Flash-Lite,2025-10-30T07:49:56.393743+00:00,"I went to that store, and the staff were rude and unhelpful. I will never shop there again.",1,negative,"I went to that store, and the staff were rude and unhelpful. I will never shop there again.",Gemini-2.0-Flash-Lite,negative
